row_id	gene	cluster	peak	access	zscore	pvalue	expr	rna_scaled	atac_scaled	row_cor
4933406I18Rik | chr7-114317198-114318027	4933406I18Rik	Infiltrating Macrophages	chr7-114317198-114318027	0.200119942954256	3.10520017248569	0.000950751461466235	0.995556612525971	0.397042138532909	0.588025038865103	0.901236760848579
4933406I18Rik | chr7-114317198-114318027	4933406I18Rik	Mitochondrial-Activated Microglia	chr7-114317198-114318027	0.299913650855868	3.10520017248569	0.000950751461466235	2.03836077109893	0.81292727050979	0.881255179255219	0.901236760848579
4933406I18Rik | chr7-114317198-114318027	4933406I18Rik	Primed Microglia	chr7-114317198-114318027	0.203653118685495	3.10520017248569	0.000950751461466235	1.61880823632914	0.645603751650078	0.598406791757935	0.901236760848579
4933406I18Rik | chr7-114317198-114318027	4933406I18Rik	Transiently Activated Microglia	chr7-114317198-114318027	0.34032554691972	3.10520017248569	0.000950751461466235	2.37409968422252	0.946824724836454	1	0.901236760848579
4933406I18Rik | chr7-114317198-114318027	4933406I18Rik	Vascular Smooth Muscle Cells	chr7-114317198-114318027	0	3.10520017248569	0.000950751461466235	0.0702833811611818	0.0280300121645078	0	0.901236760848579
AI662270 | chr11-83223926-83224837	AI662270	CD8+ T Cells	chr11-83223926-83224837	0.682988366090337	5.37189493051106	3.89567526404657e-08	0.202196845695195	1	1	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	CNS Endothelial Cells	chr11-83223926-83224837	0	5.37189493051106	3.89567526404657e-08	0	0	0	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	Cycling Myeloid Progenitors	chr11-83223926-83224837	0	5.37189493051106	3.89567526404657e-08	0.0687685902097704	0.340107136554626	0	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	Homeostatic Microglia	chr11-83223926-83224837	0.0558621641148673	5.37189493051106	3.89567526404657e-08	0.010118805293164	0.0500443281316946	0.0817907989189358	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	IEG-High Microglia	chr11-83223926-83224837	0.0566100962552286	5.37189493051106	3.89567526404657e-08	0.00394742655635207	0.0195226910824449	0.0828858865917212	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	IFN-Responsive Microglia	chr11-83223926-83224837	0.0673799670022183	5.37189493051106	3.89567526404657e-08	0.0205200986115398	0.101485750388377	0.0986546335890386	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	Infiltrating Macrophages	chr11-83223926-83224837	0.255711675061007	5.37189493051106	3.89567526404657e-08	0.0832108129851192	0.411533684905039	0.374401216414256	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	Mitochondrial-Activated Microglia	chr11-83223926-83224837	0.0693801216677323	5.37189493051106	3.89567526404657e-08	0.00383046483179489	0.018944236338727	0.101583167609264	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	Primed Microglia	chr11-83223926-83224837	0.0392604740998258	5.37189493051106	3.89567526404657e-08	0.0059396169887066	0.0293754186336832	0.0574833716781538	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	Transiently Activated Microglia	chr11-83223926-83224837	0.0671028034873682	5.37189493051106	3.89567526404657e-08	0.0137094294639902	0.067802390372878	0.0982488235802435	0.928560269906537
AI662270 | chr11-83223926-83224837	AI662270	Vascular Smooth Muscle Cells	chr11-83223926-83224837	0	5.37189493051106	3.89567526404657e-08	0	0	0	0.928560269906537
AW112010 | chr19-11411550-11412421	AW112010	CD8+ T Cells	chr19-11411550-11412421	0.704297007134948	3.62028376662193	0.000147140048251164	1.18045056094216	1	1	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	CNS Endothelial Cells	chr19-11411550-11412421	0	3.62028376662193	0.000147140048251164	0.0448765266131805	0.0380164388903869	0	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	Cycling Myeloid Progenitors	chr19-11411550-11412421	0	3.62028376662193	0.000147140048251164	0.0717891175926129	0.0608150141716359	0	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	Homeostatic Microglia	chr19-11411550-11412421	0.010176032851015	3.62028376662193	0.000147140048251164	0.0521793621710668	0.0442029203911942	0.0144484965120194	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	IEG-High Microglia	chr19-11411550-11412421	0	3.62028376662193	0.000147140048251164	0.0495271015080527	0.0419560997696705	0	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	IFN-Responsive Microglia	chr19-11411550-11412421	0.0136187335499841	3.62028376662193	0.000147140048251164	0.0873944831700658	0.0740348525060748	0.0193366341359089	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	Infiltrating Macrophages	chr19-11411550-11412421	0.0849566656498717	3.62028376662193	0.000147140048251164	0.18163218319979	0.153866827810919	0.120626191491956	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	Mitochondrial-Activated Microglia	chr19-11411550-11412421	0.0100964676161205	3.62028376662193	0.000147140048251164	0.0526227071767259	0.0445784930922698	0.0143355253732974	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	Primed Microglia	chr19-11411550-11412421	0	3.62028376662193	0.000147140048251164	0.108546394163508	0.0919533589588655	0	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	Transiently Activated Microglia	chr19-11411550-11412421	0.0130523408945824	3.62028376662193	0.000147140048251164	0.0344692570458348	0.0292000852778821	0.0185324383922613	0.995807161235656
AW112010 | chr19-11411550-11412421	AW112010	Vascular Smooth Muscle Cells	chr19-11411550-11412421	0	3.62028376662193	0.000147140048251164	0.115360130317596	0.0977255076447447	0	0.995807161235656
Aacs | chr5-125722389-125723083	Aacs	CD8+ T Cells	chr5-125722389-125723083	0.124160719995306	4.73899847244545	1.0738856170997e-06	0.116293695507001	1	1	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	CNS Endothelial Cells	chr5-125722389-125723083	0	4.73899847244545	1.0738856170997e-06	0	0	0	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	Cycling Myeloid Progenitors	chr5-125722389-125723083	0	4.73899847244545	1.0738856170997e-06	0	0	0	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	Homeostatic Microglia	chr5-125722389-125723083	0.0144714645922922	4.73899847244545	1.0738856170997e-06	0.0158105951139094	0.135954017498374	0.116554290220283	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	IEG-High Microglia	chr5-125722389-125723083	0.0129785884577763	4.73899847244545	1.0738856170997e-06	0.0353666738616889	0.304115143194153	0.104530550872023	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	IFN-Responsive Microglia	chr5-125722389-125723083	0.0232329522014063	4.73899847244545	1.0738856170997e-06	0.0196182982427411	0.168696146056861	0.187119986113843	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	Infiltrating Macrophages	chr5-125722389-125723083	0	4.73899847244545	1.0738856170997e-06	0.0403156180824768	0.346670710795752	0	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	Mitochondrial-Activated Microglia	chr5-125722389-125723083	0	4.73899847244545	1.0738856170997e-06	0.0102028007237521	0.087733051041773	0	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	Primed Microglia	chr5-125722389-125723083	0	4.73899847244545	1.0738856170997e-06	0.00479408980884324	0.0412239871468753	0	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	Transiently Activated Microglia	chr5-125722389-125723083	0.00701925113485375	4.73899847244545	1.0738856170997e-06	0.0184858748466339	0.158958529660974	0.0565335891666795	0.926518247057471
Aacs | chr5-125722389-125723083	Aacs	Vascular Smooth Muscle Cells	chr5-125722389-125723083	0	4.73899847244545	1.0738856170997e-06	0	0	0	0.926518247057471
Abca1 | chr4-53159578-53160440	Abca1	CD8+ T Cells	chr4-53159578-53160440	0.18665584558227	3.39251153659525	0.000346275077987685	0.401716748788773	0.238375102583018	0.337072453795052	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	CNS Endothelial Cells	chr4-53159578-53160440	0.0935319113598177	3.39251153659525	0.000346275077987685	0.234682731340568	0.139258620225432	0.168904599648872	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	Cycling Myeloid Progenitors	chr4-53159578-53160440	0.223926925970543	3.39251153659525	0.000346275077987685	1.19457754764529	0.708851563500645	0.40437843332587	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	Homeostatic Microglia	chr4-53159578-53160440	0.430478141463705	3.39251153659525	0.000346275077987685	1.5710046136615	0.932219995977481	0.777378940346925	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	IEG-High Microglia	chr4-53159578-53160440	0.553755857177701	3.39251153659525	0.000346275077987685	1.62496216703952	0.964237922440331	1	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	IFN-Responsive Microglia	chr4-53159578-53160440	0.41547470273767	3.39251153659525	0.000346275077987685	1.38095682679644	0.819447350011814	0.750284980921372	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	Infiltrating Macrophages	chr4-53159578-53160440	0.309685392639102	3.39251153659525	0.000346275077987685	1.22518414629921	0.727013243629346	0.559245358085166	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	Mitochondrial-Activated Microglia	chr4-53159578-53160440	0.427144356089546	3.39251153659525	0.000346275077987685	1.44221048531743	0.855794719588885	0.771358624117406	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	Primed Microglia	chr4-53159578-53160440	0.306467029853436	3.39251153659525	0.000346275077987685	1.06260138190641	0.630538094765831	0.553433477734016	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	Transiently Activated Microglia	chr4-53159578-53160440	0.493554458903614	3.39251153659525	0.000346275077987685	1.68522947420177	1	0.891285306523144	0.894233988522961
Abca1 | chr4-53159578-53160440	Abca1	Vascular Smooth Muscle Cells	chr4-53159578-53160440	0.212988366059745	3.39251153659525	0.000346275077987685	0.1909158475438	0.113287745358376	0.38462503520102	0.894233988522961
Abhd12 | chr2-150830781-150831717	Abhd12	CD8+ T Cells	chr2-150830781-150831717	0.280273650364597	3.10245212003691	0.000959622958434877	0.779505265460002	0.427111524704667	0.754293312247015	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	CNS Endothelial Cells	chr2-150830781-150831717	0.0414098475500985	3.10245212003691	0.000959622958434877	0.382052239361583	0.209336513428505	0.111445264396333	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	Cycling Myeloid Progenitors	chr2-150830781-150831717	0.371571172399329	3.10245212003691	0.000959622958434877	1.80638271381926	0.989764802479175	1	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	Homeostatic Microglia	chr2-150830781-150831717	0.280042424177537	3.10245212003691	0.000959622958434877	1.74552250362648	0.95641788576022	0.753671019119249	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	IEG-High Microglia	chr2-150830781-150831717	0.310814317463629	3.10245212003691	0.000959622958434877	1.75331685634368	0.960688617493077	0.836486629080027	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	IFN-Responsive Microglia	chr2-150830781-150831717	0.26991117093322	3.10245212003691	0.000959622958434877	1.75846424018365	0.963509005061376	0.726405036188181	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	Infiltrating Macrophages	chr2-150830781-150831717	0.167492816205368	3.10245212003691	0.000959622958434877	1.11269755801417	0.609676382696579	0.450769135624338	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	Mitochondrial-Activated Microglia	chr2-150830781-150831717	0.273260782972384	3.10245212003691	0.000959622958434877	1.38708112894873	0.760018388746548	0.735419761462845	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	Primed Microglia	chr2-150830781-150831717	0.227679375527311	3.10245212003691	0.000959622958434877	1.18235334594601	0.647842628784114	0.612747684534104	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	Transiently Activated Microglia	chr2-150830781-150831717	0.315529457051907	3.10245212003691	0.000959622958434877	1.8250625899149	1	0.84917636374871	0.884787229842855
Abhd12 | chr2-150830781-150831717	Abhd12	Vascular Smooth Muscle Cells	chr2-150830781-150831717	0	3.10245212003691	0.000959622958434877	0.219704945219833	0.120382142746171	0	0.884787229842855
Abtb2 | chr2-103682790-103683414	Abtb2	CD8+ T Cells	chr2-103682790-103683414	0.619821465518418	3.28841810991435	0.000503760449939875	0.596362524947309	1	1	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	CNS Endothelial Cells	chr2-103682790-103683414	0	3.28841810991435	0.000503760449939875	0.0307924885973522	0.0516338423512993	0	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	Cycling Myeloid Progenitors	chr2-103682790-103683414	0.176864932055688	3.28841810991435	0.000503760449939875	0.0529238189729662	0.0887443740326275	0.285348187978224	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	Homeostatic Microglia	chr2-103682790-103683414	0.0245504566591332	3.28841810991435	0.000503760449939875	0.0089870104034494	0.0150697101637019	0.0396089164782301	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	IEG-High Microglia	chr2-103682790-103683414	0.0455715400831437	3.28841810991435	0.000503760449939875	0.00817054534717675	0.0137006351093215	0.0735236557917976	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	IFN-Responsive Microglia	chr2-103682790-103683414	0.0714857000176277	3.28841810991435	0.000503760449939875	0.0277591549385518	0.0465474502124432	0.115332727235958	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	Infiltrating Macrophages	chr2-103682790-103683414	0.112017260340422	3.28841810991435	0.000503760449939875	0.25813402554787	0.432847495859464	0.180725041922726	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	Mitochondrial-Activated Microglia	chr2-103682790-103683414	0.033549405379855	3.28841810991435	0.000503760449939875	0.00313722936105997	0.00526060781793281	0.0541275306620662	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	Primed Microglia	chr2-103682790-103683414	0.0139314702825254	3.28841810991435	0.000503760449939875	0.0319573300661587	0.0535870862592887	0.0224765856904829	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	Transiently Activated Microglia	chr2-103682790-103683414	0.0230718166137398	3.28841810991435	0.000503760449939875	0.00683350443269241	0.011458641592706	0.037223326227404	0.912292945226481
Abtb2 | chr2-103682790-103683414	Abtb2	Vascular Smooth Muscle Cells	chr2-103682790-103683414	0	3.28841810991435	0.000503760449939875	0.116052864312654	0.194601202218243	0	0.912292945226481
Aff3 | chr1-38664590-38665423	Aff3	CD8+ T Cells	chr1-38664590-38665423	0.905533454731099	9.08004004951229	5.42674541210521e-20	0.711519013904676	1	1	0.976924160567605
