gene,logFC,padj,scores
Afmid,-0.020689515,1.0,0.035506066
Tor2a,-7.639897e-05,1.0,0.03529611
Blcap,-0.013920919,1.0,0.03508615
Ipo8,0.015212845,1.0,0.035039496
Mocs3,0.29392794,1.0,0.034549594
Lig4,0.25220597,1.0,0.03447961
Osgin1,0.19601953,1.0,0.034269653
Gyg,-0.015942497,1.0,0.03415301
Ttc12,0.032822657,1.0,0.03415301
Neo1,-0.15390158,1.0,0.03398971
Fam120c,-0.026598692,1.0,0.033943053
Dnaaf2,0.1532921,1.0,0.033896394
Ppp1r15b,-0.0038940972,1.0,0.033873066
Tigar,0.14746144,1.0,0.033756424
Hs3st3b1,-0.041754715,1.0,0.03363978
Mfap1a,-0.052945673,1.0,0.033616453
Gm45250,0.085774064,1.0,0.03352314
Opn3,0.030742215,1.0,0.03352314
Gamt,0.09905104,1.0,0.03352314
Ccdc51,0.060409233,1.0,0.03349981
Mad2l1,0.1163535,1.0,0.033476483
Zfp652os,-0.020859748,1.0,0.03345315
Shf,0.030641515,1.0,0.03338317
Gm20186,0.004986755,1.0,0.03338317
A430005L14Rik,0.00904693,1.0,0.033289853
Dcaf10,0.005054408,1.0,0.033243194
Zkscan2,-0.033648983,1.0,0.033243194
Sec16a,0.0142841935,1.0,0.03298658
Mavs,0.022669233,1.0,0.03270664
Med8,-0.017122244,1.0,0.032636654
Abhd17a,-0.027593063,1.0,0.032613326
Rangap1,-0.044837996,1.0,0.032589994
Gm20300,-0.013894652,1.0,0.032566667
Alyref,0.06931399,1.0,0.032426696
Zbtb21,0.08360014,1.0,0.03240337
Usp21,0.0013989157,1.0,0.03233338
Haus8,0.12029269,1.0,0.032240067
5430427O19Rik,-0.016647866,1.0,0.032146752
Mrps17,0.011316604,1.0,0.032123424
Hacd3,0.007331253,1.0,0.031960126
Rpa2,0.07684048,1.0,0.03172684
Fhl3,0.047517188,1.0,0.03168018
Chac2,0.11813744,1.0,0.03168018
E130317F20Rik,0.14934507,1.0,0.03168018
Rsph3b,-0.027514197,1.0,0.031633526
Agpat5,-0.026172282,1.0,0.031633526
Erg28,-0.016868366,1.0,0.03156354
C030034L19Rik,-0.034367487,1.0,0.031493552
Med31,-0.028531764,1.0,0.03142357
Sap18,-0.024174646,1.0,0.031260267
Ampd3,-0.044579837,1.0,0.031213611
Stpg1,-0.009873757,1.0,0.031120297
Sptssa,-0.03655768,1.0,0.030956997
Rad1,-0.08332137,1.0,0.03091034
Slc37a4,-0.13066058,1.0,0.03091034
Map7,-0.05826833,1.0,0.03091034
Mmp19,0.7274036,1.0,0.03074704
Zfp382,0.59889424,1.0,0.03074704
Nop16,-0.056325145,1.0,0.03074704
2010204K13Rik,0.5160081,1.0,0.030700384
Slc9a3r2,0.56969535,1.0,0.030700384
Gm2449,0.69947493,1.0,0.030653726
Tfap4,0.05281306,1.0,0.030653726
Pcdhga2,0.0051320996,1.0,0.030653726
Pigm,-0.034461737,1.0,0.030630397
Zik1,0.49045408,1.0,0.030607069
Gm20110,0.5392519,1.0,0.030607069
Gm37850,0.49777615,1.0,0.030560412
Abca5,0.6259351,1.0,0.030560412
Ccr3,0.4349419,1.0,0.030560412
Cdh5,0.5126554,1.0,0.030560412
Gm10863,0.41748673,1.0,0.030513754
Gm50350,0.48469117,1.0,0.030513754
Gm43623,0.45449,1.0,0.030513754
BC037704,0.42254084,1.0,0.030513754
Stk19,0.0045253993,1.0,0.030490426
Gm42937,0.35005668,1.0,0.030467097
Gm36287,0.40998742,1.0,0.030467097
Lrfn3,0.33776215,1.0,0.030467097
Fam189b,0.36884448,1.0,0.030467097
Pdcd1,0.43763247,1.0,0.030467097
Ccdc106,0.028282784,1.0,0.030443769
Spon1,0.31055817,1.0,0.03042044
Gm3005,0.3653816,1.0,0.03042044
Pcdhga3,0.28774914,1.0,0.03042044
Tmem72,0.31285715,1.0,0.03042044
Gm49741,0.36447695,1.0,0.03042044
Cd163l1,0.29381993,1.0,0.030373784
Igsf10,0.28095284,1.0,0.030373784
Kcnq5,0.20403187,1.0,0.030327126
Usp27x,0.2565867,1.0,0.030327126
Dab2ip,0.28639513,1.0,0.030327126
Sycp2l,0.22783332,1.0,0.030327126
Gm14418,0.27784055,1.0,0.030327126
D930030I03Rik,0.31429437,1.0,0.030327126
Cyb5d1,0.33422247,1.0,0.030327126
Gm33037,0.1883757,1.0,0.030280469
4930430E12Rik,0.2500593,1.0,0.030280469
Gm15706,0.17511316,1.0,0.030280469
Cntn5,0.056786813,1.0,0.030280469
Mif,-0.048839964,1.0,0.03025714
Gm50012,0.088455886,1.0,0.03025714
Gm49201,0.17093961,1.0,0.030233812
Nbdy,-0.008073573,1.0,0.030233812
Kifc2,0.2435045,1.0,0.030233812
Tspan5,-0.060794633,1.0,0.030163826
Asb2,-0.028732257,1.0,0.030140497
Mrps18c,0.050602503,1.0,0.030023854
Fam91a1,0.044776984,1.0,0.029860554
Map3k20,-0.12501043,1.0,0.029673927
Plekhm3,0.013863653,1.0,0.02962727
Tmem126a,-0.009061627,1.0,0.029580612
Uspl1,0.01845609,1.0,0.029557284
Cops2,-0.035783518,1.0,0.029417312
Oscp1,-0.02984228,1.0,0.029370654
Tmigd3,-0.07686277,1.0,0.029347327
Bap1,0.00065094494,1.0,0.029323997
Cdkl5,0.24311565,1.0,0.029114041
C920021L13Rik,-0.14192574,1.0,0.029020727
Sgpp1,-0.032764167,1.0,0.028950742
Slc27a1,-0.036725406,1.0,0.028880754
Actr8,-0.021459421,1.0,0.028834099
Zfp51,-0.07930681,1.0,0.028740784
Tmem167b,0.051153775,1.0,0.028670799
Adarb1,0.00855575,1.0,0.02864747
Mrpl49,0.17076714,1.0,0.028600812
Ankrd39,-0.03745716,1.0,0.028414184
Pigf,0.034710716,1.0,0.028390855
D130017N08Rik,0.12751311,1.0,0.028367527
Homez,0.15671441,1.0,0.028367527
Ncln,-0.020887038,1.0,0.028250884
Nacc2,-0.058537737,1.0,0.02815757
Ccdc28b,0.03732511,1.0,0.028134242
Tmem41a,0.07728338,1.0,0.0278543
Gm13778,0.007687524,1.0,0.0275277
Ptdss1,-0.024445066,1.0,0.027457714
Cdt1,-0.062082883,1.0,0.027387727
Dusp7,-0.012756398,1.0,0.027271084
Rhbdd3,-0.018391816,1.0,0.027154442
Stk38,-0.006220297,1.0,0.027131114
Bcas2,0.010455462,1.0,0.026827842
Naaa,-0.03467141,1.0,0.026804514
Tusc2,-0.1794383,1.0,0.026501242
Naaladl2,-0.03817764,1.0,0.026477914
Rpa1,0.043335266,1.0,0.026361272
Sirt7,-0.036498897,1.0,0.026314614
Mapre2,-0.01622663,1.0,0.026267957
Zfp324,0.12961875,1.0,0.026127985
Cdk5,-0.031217748,1.0,0.026058
Gtpbp6,-0.056325395,1.0,0.026058
Frg1,-0.028784202,1.0,0.025988014
Tmc4,0.07630001,1.0,0.025941357
Chid1,-0.017209835,1.0,0.025848042
Tomm70a,-0.012366652,1.0,0.0257314
Eif3g,-0.02299989,1.0,0.025638085
Rad52,-0.012725795,1.0,0.025614757
Exosc4,0.057347097,1.0,0.025521442
1700025G04Rik,0.0038446598,1.0,0.025474785
Tmem150a,-0.03966223,1.0,0.025311485
Map10,0.044174068,1.0,0.025288157
F730043M19Rik,0.027423525,1.0,0.0252415
Cd244a,0.5401567,1.0,0.02510153
Supt20,0.030469077,1.0,0.025031542
Atad3aos,0.335594,1.0,0.025008215
Fam120a,0.01090553,1.0,0.024984887
Tmem86b,0.057030983,1.0,0.024984887
Pole2,0.3814415,1.0,0.024961557
Tma16,0.08376011,1.0,0.02493823
Pwp2,-0.016425174,1.0,0.024868242
Rec114,0.30107397,1.0,0.024868242
Rhebl1,0.37318468,1.0,0.024821587
Mvd,0.30996466,1.0,0.024821587
Idi1,0.2751239,1.0,0.02477493
Gm10010,0.3735421,1.0,0.02477493
Kcnj13,0.2547382,1.0,0.02477493
Gm20219,0.2967951,1.0,0.024728272
Slc25a54,0.2456568,1.0,0.024728272
Gm49974,0.2338315,1.0,0.024728272
Gm10373,0.34887803,1.0,0.024728272
Kcnab1,0.19411966,1.0,0.024728272
Wipi1,0.0031731601,1.0,0.024728272
Pgghg,0.08780076,1.0,0.024681615
Kmo,0.24622884,1.0,0.024681615
Rab23,0.03960286,1.0,0.024681615
F730035P03Rik,0.17411995,1.0,0.024634957
9230114K14Rik,0.17290878,1.0,0.024634957
Setd6,0.21914768,1.0,0.024634957
Arhgap6,0.2658185,1.0,0.024634957
Map9,0.20519409,1.0,0.024634957
Zfp977,0.15281366,1.0,0.0245883
Gm43031,0.07915607,1.0,0.0245883
Gm17203,0.23225728,1.0,0.0245883
AI182371,0.19942622,1.0,0.0245883
Zfp78,0.107442036,1.0,0.024541643
Bik,0.22590777,1.0,0.024541643
Rspo1,0.20821479,1.0,0.024541643
Nmb,0.17927398,1.0,0.024494987
Gm41541,0.2541376,1.0,0.024494987
Zmynd19,0.1641982,1.0,0.02444833
Smco4,0.18228765,1.0,0.024401672
Taf9b,0.051506907,1.0,0.024401672
Hps6,0.031879418,1.0,0.024355015
Tmcc2,0.082371585,1.0,0.024355015
Slc18a2,0.074730925,1.0,0.024308357
Vcan,-0.16782391,1.0,0.024308357
Mis18a,-0.007849025,1.0,0.024308357
Castor2,-0.0041769147,1.0,0.0242617
Psmc5,-0.044873495,1.0,0.0242617
Cacna1e,-0.025955232,1.0,0.024168387
Psph,0.11631009,1.0,0.02412173
Rnf17,-0.06463344,1.0,0.024028415
March5,-0.016848229,1.0,0.023911772
Arvcf,0.022129672,1.0,0.023911772
Usp3,-0.0049091466,1.0,0.0237718
Siae,-0.025905449,1.0,0.023701815
Api5,-0.011935894,1.0,0.023211915
Tbc1d13,-0.02284619,1.0,0.023211915
E330009J07Rik,-0.017980685,1.0,0.023188587
Rftn1,-0.016284836,1.0,0.023048615
Egf,0.16330643,1.0,0.023025287
Cbl,0.04019716,1.0,0.022908645
Capg,0.16658406,1.0,0.022838658
Tamm41,-0.05440892,1.0,0.022582045
Carnmt1,-0.15678306,1.0,0.02251206
Zfp85,0.049001586,1.0,0.02251206
Osgepl1,-0.020336026,1.0,0.022465402
Gmppa,-0.06912244,1.0,0.022302102
Gm17354,0.04922383,1.0,0.022278773
Gm35339,0.11564959,1.0,0.022255445
Ndel1,-0.024246488,1.0,0.022232115
Atxn7l2,0.07374829,1.0,0.02216213
Zmynd15,0.12123059,1.0,0.022138802
Med17,-0.017336283,1.0,0.022092145
Rchy1,-0.06706668,1.0,0.02199883
Iqcc,0.013418203,1.0,0.021905517
Gm47392,0.03027193,1.0,0.021905517
Ap5s1,0.048547734,1.0,0.021905517
Cebpb,0.00064302207,1.0,0.02183553
Med20,-0.0007391949,1.0,0.021718888
Micall1,-0.056097917,1.0,0.021602245
Gdf9,0.024472212,1.0,0.021485602
Adhfe1,0.015062066,1.0,0.021392288
Klc4,-0.037661206,1.0,0.021112345
Gm15713,19.434011,1.0,0.021089017
BC030343,19.58378,1.0,0.021089017
Gm1673,19.824272,1.0,0.021089017
Spaca9,19.912487,1.0,0.021089017
Gm5535,19.69481,1.0,0.021089017
Gm43703,19.696426,1.0,0.021089017
Sema3g,19.712402,1.0,0.021089017
Slc46a2,19.42529,1.0,0.021089017
Gm12971,19.674997,1.0,0.021089017
D430001F17Rik,19.949625,1.0,0.021089017
Fcna,19.749947,1.0,0.021089017
Gm13481,19.784416,1.0,0.021089017
Atf7ip2,19.683258,1.0,0.021089017
Il18r1,19.644474,1.0,0.021089017
Slc6a16,20.123407,1.0,0.021089017
Tcte2,19.85209,1.0,0.021089017
Gm28586,19.85209,1.0,0.021089017
Slc26a8,19.434011,1.0,0.021089017
A230005M16Rik,19.414175,1.0,0.021089017
Myoz3,19.136198,1.0,0.021089017
Gm41414,20.221628,1.0,0.021089017
Gm50237,19.789753,1.0,0.021089017
AU021092,19.865551,1.0,0.021089017
Gm45322,19.69352,1.0,0.021089017
Prr15,19.860527,1.0,0.021089017
Pcsk6,19.480555,1.0,0.021089017
Gm45359,19.629557,1.0,0.021089017
4930562C15Rik,19.526234,1.0,0.021089017
Npy1r,19.72298,1.0,0.021089017
Gm34586,19.588701,1.0,0.021089017
D030055H07Rik,19.977793,1.0,0.021089017
Col6a6,19.701939,1.0,0.021089017
Shoc1,19.92566,1.0,0.021089017
Pcsk2,19.506222,1.0,0.021089017
Gm27252,19.578596,1.0,0.021089017
Gm15458,19.596567,1.0,0.021089017
Aifm3,19.818367,1.0,0.021089017
Gm49584,19.587831,1.0,0.021089017
Cpne4,19.639273,1.0,0.021089017
Dusp26,19.64233,1.0,0.021089017
Gm30954,19.811039,1.0,0.021089017
Slco2a1,19.547474,1.0,0.021089017
Fpr2,19.771736,1.0,0.021089017
Hesx1,19.76546,1.0,0.021089017
Fam189a1,19.299067,1.0,0.021089017
Pkp2,19.960781,1.0,0.021089017
Gm45345,19.588701,1.0,0.021089017
Gm42849,19.613075,1.0,0.021089017
Gzmk,19.745853,1.0,0.021089017
Gpx8,19.753372,1.0,0.021089017
4930439D14Rik,19.78017,1.0,0.021089017
Prr36,19.580034,1.0,0.021089017
Cubn,19.757154,1.0,0.021089017
1700029J03Rik,19.994705,1.0,0.021089017
Aldh1a3,19.845245,1.0,0.021089017
Fam155a,19.799793,1.0,0.021089017
Pls1,19.736368,1.0,0.021089017
Zfp366,19.58061,1.0,0.021089017
Morn3,19.910854,1.0,0.021089017
C78334,19.71306,1.0,0.021089017
Gm13388,19.72531,1.0,0.021089017
Bace2,19.561504,1.0,0.021089017
Echdc3,19.969027,1.0,0.021089017
6530437J22Rik,19.749605,1.0,0.021089017
Brinp3,19.611294,1.0,0.021089017
Adgrg3,19.803768,1.0,0.021089017
C030010L15Rik,19.368704,1.0,0.021089017
Cbs,19.503813,1.0,0.021089017
Trpc1,19.635012,1.0,0.021089017
Shank2,19.697397,1.0,0.021089017
Alpl,19.29465,1.0,0.021089017
Tnnt3,19.719662,1.0,0.021089017
Gm45488,19.697397,1.0,0.021089017
Rgs18,19.797632,1.0,0.021089017
Gm35279,19.39518,1.0,0.021089017
A730056A06Rik,19.481077,1.0,0.021089017
Sytl3,19.780878,1.0,0.021089017
Gm21976,19.658373,1.0,0.021089017
Ly75,19.608923,1.0,0.021089017
Ear1,19.822422,1.0,0.021089017
Gm13571,19.804855,1.0,0.021089017
Gm28729,19.914124,1.0,0.021089017
A930006L05Rik,19.84184,1.0,0.021089017
1700097N02Rik,19.687094,1.0,0.021089017
Slc22a18,19.536938,1.0,0.021089017
Acat3,19.64233,1.0,0.021089017
Gnao1,19.47977,1.0,0.021089017
Lactbl1,20.050476,1.0,0.021089017
Olfm1,19.45142,1.0,0.021089017
Gm38642,19.486322,1.0,0.021089017
Ccdc155,19.832455,1.0,0.021089017
2210409D07Rik,20.001928,1.0,0.021089017
Igf2r,19.747215,1.0,0.021089017
Ccnb1,19.708138,1.0,0.021089017
Kcnt1,19.555588,1.0,0.021089017
Slc12a3,19.753716,1.0,0.021089017
Synm,19.658062,1.0,0.021089017
Mmrn2,19.237057,1.0,0.021089017
Gm47095,19.728313,1.0,0.021089017
Syndig1,19.653719,1.0,0.021089017
Cabp4,19.701614,1.0,0.021089017
Gm36199,19.62986,1.0,0.021089017
Gm13261,19.504082,1.0,0.021089017
Gm45767,19.450148,1.0,0.021089017
Fam169b,20.071913,1.0,0.021089017
Sh3bgr,20.057236,1.0,0.021089017
Bspry,19.841465,1.0,0.021089017
A930038B10Rik,19.842974,1.0,0.021089017
Gm7697,19.64386,1.0,0.021089017
Glyctk,19.707157,1.0,0.021089017
Lipg,19.503813,1.0,0.021089017
Slc4a11,19.812134,1.0,0.021089017
Phldb2,19.663363,1.0,0.021089017
Grin3a,19.706177,1.0,0.021089017
Iqcg,19.460615,1.0,0.021089017
Hsbp1l1,19.86207,1.0,0.021089017
Gm45899,19.654957,1.0,0.021089017
Rab27b,19.73334,1.0,0.021089017
Gm48321,19.646317,1.0,0.021089017
Fsd1l,20.071913,1.0,0.021089017
Gm21119,19.875683,1.0,0.021089017
Gm50070,19.74858,1.0,0.021089017
4930535L15Rik,19.66618,1.0,0.021089017
Lrrn4,19.93525,1.0,0.021089017
Yjefn3,19.797272,1.0,0.021089017
Nmnat2,20.089382,1.0,0.021089017
6330409D20Rik,19.731325,1.0,0.021089017
Ccbe1,19.917404,1.0,0.021089017
Slc38a3,19.681345,1.0,0.021089017
Tgm6,19.613075,1.0,0.021089017
4933431K23Rik,19.551104,1.0,0.021089017
Bdh1,19.688696,1.0,0.021089017
Gm16275,19.613373,1.0,0.021089017
Dusp13,20.097498,1.0,0.021089017
Ptrh1,20.201519,1.0,0.021089017
Gp5,19.794401,1.0,0.021089017
Gm15657,19.662424,1.0,0.021089017
Gm45442,19.644474,1.0,0.021089017
Muc13,19.379599,1.0,0.021089017
Gm6133,19.563766,1.0,0.021089017
Tigit,19.860527,1.0,0.021089017
Aunip,19.941984,1.0,0.021089017
D030051J21Rik,19.551104,1.0,0.021089017
Adam5,19.797632,1.0,0.021089017
Gm16534,19.501144,1.0,0.021089017
Zbtb7c,19.716686,1.0,0.021089017
Rgsl1,19.823162,1.0,0.021089017
Gm48370,19.860527,1.0,0.021089017
Cfap44,19.592482,1.0,0.021089017
Gm11100,19.29465,1.0,0.021089017
Dnase1l3,19.701288,1.0,0.021089017
Cd200r2,19.859373,1.0,0.021089017
Gm48857,19.775593,1.0,0.021089017
Cyp4f18,19.30528,1.0,0.021089017
Cd200,19.644474,1.0,0.021089017
Dnah6,19.915352,1.0,0.021089017
Myo3a,19.703892,1.0,0.021089017
Gm10282,19.891897,1.0,0.021089017
Gm15700,19.69578,1.0,0.021089017
Hoxa11os,20.029587,1.0,0.021089017
Adcy5,19.385086,1.0,0.021089017
Gm13387,20.195707,1.0,0.021089017
Gm13380,19.61159,1.0,0.021089017
Gm12506,19.665554,1.0,0.021089017
Gm29260,19.51916,1.0,0.021089017
6430553K19Rik,19.719332,1.0,0.021089017
Gm21761,19.769989,1.0,0.021089017
Map3k6,19.685173,1.0,0.021089017
Olfr267,19.66024,1.0,0.021089017
Lmx1b,19.576876,1.0,0.021089017
Anxa11os,19.509977,1.0,0.021089017
Gm35822,19.557274,1.0,0.021089017
Sptlc3,19.258205,1.0,0.021089017
Gpr3,20.530073,1.0,0.021089017
Gm48342,19.7575,1.0,0.021089017
Ccl28,19.86439,1.0,0.021089017
Camk2n2,19.717676,1.0,0.021089017
F10,19.731325,1.0,0.021089017
1700016D06Rik,20.282892,1.0,0.021089017
3110070M22Rik,19.66024,1.0,0.021089017
Osbpl10,19.67247,1.0,0.021089017
Gm9752,19.799072,1.0,0.021089017
Car15,19.778408,1.0,0.021089017
Fut7,19.504616,1.0,0.021089017
Gabrr3,19.70487,1.0,0.021089017
4933413J09Rik,19.650936,1.0,0.021089017
Gm10734,19.731325,1.0,0.021089017
Gm12981,19.311083,1.0,0.021089017
Fbxo15,19.735022,1.0,0.021089017
4930547E14Rik,19.796913,1.0,0.021089017
Gm14066,19.758188,1.0,0.021089017
Ccr4,20.161743,1.0,0.021089017
Kcnj14,19.969027,1.0,0.021089017
Tmem45a,19.535833,1.0,0.021089017
9030404E10Rik,19.701614,1.0,0.021089017
Gm50424,19.62835,1.0,0.021089017
Gabrg3,19.666494,1.0,0.021089017
Fam83e,19.586384,1.0,0.021089017
Lrrc2,19.641718,1.0,0.021089017
Myh15,19.258205,1.0,0.021089017
Tmem51,19.707157,1.0,0.021089017
AC142100.1,19.842596,1.0,0.021089017
Cfap157,19.747557,1.0,0.021089017
Cfap97d2,19.555588,1.0,0.021089017
Stra6l,19.712074,1.0,0.021089017
Gm15518,20.279636,1.0,0.021089017
A230006K03Rik,19.737719,1.0,0.021089017
Gm16499,19.623833,1.0,0.021089017
Sfn,19.58061,1.0,0.021089017
Mkrn3,19.318491,1.0,0.021089017
Gm47814,19.826496,1.0,0.021089017
G730013B05Rik,19.674997,1.0,0.021089017
Fam166a,19.36283,1.0,0.021089017
Tmem255b,19.768244,1.0,0.021089017
Nxph1,19.69481,1.0,0.021089017
Gm14488,19.914124,1.0,0.021089017
Gm38590,19.498217,1.0,0.021089017
Popdc2,19.722649,1.0,0.021089017
Gm16214,19.643555,1.0,0.021089017
Gpr52,19.29951,1.0,0.021089017
Peak1os,19.816162,1.0,0.021089017
Arc,19.869823,1.0,0.021089017
Nol4,19.762337,1.0,0.021089017
Gm47557,20.192242,1.0,0.021089017
Gm15945,19.461386,1.0,0.021089017
Dab1,19.96859,1.0,0.021089017
Rasgrp1,19.634706,1.0,0.021089017
Gm46102,19.551943,1.0,0.021089017
Acsbg1,19.820208,1.0,0.021089017
Mxra8,19.628954,1.0,0.021089017
Acsbg2,19.846762,1.0,0.021089017
Khdc1a,19.850946,1.0,0.021089017
Rundc3b,19.607738,1.0,0.021089017
1700047M11Rik,19.373901,1.0,0.021089017
Tmem88b,19.566034,1.0,0.021089017
Vwa1,19.812134,1.0,0.021089017
Folr1,19.561222,1.0,0.021089017
1700008B11Rik,19.657751,1.0,0.021089017
1700012I11Rik,19.894295,1.0,0.021089017
Colca2,19.869434,1.0,0.021089017
Nr1i3,19.872553,1.0,0.021089017
Qrfprl,19.83395,1.0,0.021089017
Gm17114,19.669949,1.0,0.021089017
Tubb4a,19.741438,1.0,0.021089017
Gm20717,19.136198,1.0,0.021089017
4833427G06Rik,20.001928,1.0,0.021089017
Hhla1,19.673418,1.0,0.021089017
1700123J17Rik,19.517803,1.0,0.021089017
Zfp804b,20.031935,1.0,0.021089017
Kcnq3,19.683258,1.0,0.021089017
Klhl1,19.551104,1.0,0.021089017
Gm47957,20.0621,1.0,0.021089017
Gm12724,19.484745,1.0,0.021089017
Gsg1l,19.722649,1.0,0.021089017
Ptprf,19.745853,1.0,0.021089017
Gm37885,19.496622,1.0,0.021089017
Pacsin3,19.612778,1.0,0.021089017
Rims1,19.816162,1.0,0.021089017
Sema3e,19.791536,1.0,0.021089017
Trim67,19.698044,1.0,0.021089017
Gm8579,19.865938,1.0,0.021089017
Tnfrsf10b,19.517262,1.0,0.021089017
Gm27177,19.903141,1.0,0.021089017
Lao1,19.636835,1.0,0.021089017
Tst,19.71273,1.0,0.021089017
Capn9,19.535833,1.0,0.021089017
Pgbd5,19.673101,1.0,0.021089017
Gm15775,19.480555,1.0,0.021089017
Cdc42ep1,19.51267,1.0,0.021089017
Qprt,19.811039,1.0,0.021089017
Frzb,19.88237,1.0,0.021089017
Ccsap,19.605082,1.0,0.021089017
Gm29155,19.579172,1.0,0.021089017
Gm37214,19.713718,1.0,0.021089017
Piwil2,19.812134,1.0,0.021089017
Hr,19.754059,1.0,0.021089017
2210417A02Rik,19.651245,1.0,0.021089017
Aplnr,19.77489,1.0,0.021089017
Gprin3,19.812134,1.0,0.021089017
4930433N12Rik,19.914942,1.0,0.021089017
Susd4,19.677532,1.0,0.021089017
Fcrlb,19.51916,1.0,0.021089017
Dnajc6,19.533358,1.0,0.021089017
Ak4,19.79118,1.0,0.021089017
Gm44175,20.314249,1.0,0.021089017
Lrg1,19.829842,1.0,0.021089017
Gm49289,19.368704,1.0,0.021089017
Gm33948,19.61367,1.0,0.021089017
Kcnk1,20.031464,1.0,0.021089017
Apol7e,19.728313,1.0,0.021089017
Foxred2,19.893095,1.0,0.021089017
Gm13783,19.658062,1.0,0.021089017
A330072L02Rik,19.64816,1.0,0.021089017
Gm45187,19.784416,1.0,0.021089017
Tmc5,19.542192,1.0,0.021089017
Cd59b,19.644474,1.0,0.021089017
Cd59a,19.628954,1.0,0.021089017
Ascl3,19.6643,1.0,0.021089017
Gm13919,20.005337,1.0,0.021089017
Cpa6,20.322487,1.0,0.021089017
Gm39318,19.77489,1.0,0.021089017
Gm50020,20.209438,1.0,0.021089017
Pdzk1ip1,19.478987,1.0,0.021089017
Gm10184,19.586094,1.0,0.021089017
Ndnf,19.78017,1.0,0.021089017
Kncn,19.614563,1.0,0.021089017
Gm45155,19.696104,1.0,0.021089017
Gm26682,19.696104,1.0,0.021089017
Tmem45b,19.814695,1.0,0.021089017
Faah,20.110086,1.0,0.021089017
Osmr,20.155678,1.0,0.021089017
Cdon,19.76929,1.0,0.021089017
Ttc39a,19.737719,1.0,0.021089017
Ttc39d,19.518345,1.0,0.021089017
Gm43825,19.92566,1.0,0.021089017
Gm35551,19.409517,1.0,0.021089017
Tmem178,19.756466,1.0,0.021089017
Gm48957,19.735695,1.0,0.021089017
Gm49969,20.03949,1.0,0.021089017
Nrgn,19.654957,1.0,0.021089017
Gm30117,19.654957,1.0,0.021089017
Gm42435,19.720655,1.0,0.021089017
March11,19.876467,1.0,0.021089017
Nck2,20.374847,1.0,0.021089017
A830018L16Rik,19.606853,1.0,0.021089017
Gm36899,19.679754,1.0,0.021089017
Crp,19.658373,1.0,0.021089017
Sox6,19.893095,1.0,0.021089017
Gm10800,19.567453,1.0,0.021089017
Gm41293,19.876467,1.0,0.021089017
Gm45847,19.450148,1.0,0.021089017
Lrfn4,19.765112,1.0,0.021089017
Abra,19.832455,1.0,0.021089017
Gm47471,19.696104,1.0,0.021089017
Hs3st2,19.846762,1.0,0.021089017
Cldn10,19.84071,1.0,0.021089017
Stum,19.546638,1.0,0.021089017
Ccn3,19.816162,1.0,0.021089017
AC103362.1,19.30528,1.0,0.021089017
Gm37267,19.749947,1.0,0.021089017
Gm39302,20.002382,1.0,0.021089017
Gm49010,19.691267,1.0,0.021089017
Gm16754,19.694166,1.0,0.021089017
Adamts4,19.554745,1.0,0.021089017
Gm13963,19.916992,1.0,0.021089017
Icam5,19.404636,1.0,0.021089017
Wdr95,19.547474,1.0,0.021089017
Ttc39c,19.575155,1.0,0.021089017
Trim34b,19.696104,1.0,0.021089017
Arhgap28,19.533358,1.0,0.021089017
Gm41609,19.566034,1.0,0.021089017
Gm42529,20.092417,1.0,0.021089017
Gm37065,20.196285,1.0,0.021089017
Mpzl3,19.517803,1.0,0.021089017
Scn2b,19.926073,1.0,0.021089017
Gm44549,19.691267,1.0,0.021089017
Gm35167,19.669949,1.0,0.021089017
Fzd6,19.824642,1.0,0.021089017
Gm49894,19.47612,1.0,0.021089017
Ano3,19.959486,1.0,0.021089017
1010001N08Rik,19.718008,1.0,0.021089017
Lpcat4,19.651245,1.0,0.021089017
Zfp599,19.686453,1.0,0.021089017
Gm13807,19.593355,1.0,0.021089017
Acp5,19.668062,1.0,0.021089017
Gm12705,19.734348,1.0,0.021089017
Daam2,19.720987,1.0,0.021089017
Plscr2,19.866714,1.0,0.021089017
Filip1,19.707157,1.0,0.021089017
Troap,19.809216,1.0,0.021089017
Tmod2,19.56094,1.0,0.021089017
Scg3,20.178818,1.0,0.021089017
Crygn,19.809216,1.0,0.021089017
Dpysl3,19.738056,1.0,0.021089017
Alpk3,19.655888,1.0,0.021089017
C4a,19.617544,1.0,0.021089017
Tnxb,19.261627,1.0,0.021089017
Ttc23l,20.18994,1.0,0.021089017
Gm44649,19.823902,1.0,0.021089017
Trav19,19.533358,1.0,0.021089017
Nrn1l,19.025871,1.0,0.021089017
Gm50335,19.844488,1.0,0.021089017
Sh3gl2,19.65651,1.0,0.021089017
Pkp3,19.903545,1.0,0.021089017
Slc24a2,19.480555,1.0,0.021089017
Strc,19.597445,1.0,0.021089017
Cdh3,19.643248,1.0,0.021089017
Wdr72,19.680391,1.0,0.021089017
Cebpe,19.844488,1.0,0.021089017
Gm4577,19.467564,1.0,0.021089017
Gm20483,19.451164,1.0,0.021089017
Psors1c2,19.69578,1.0,0.021089017
D030068K23Rik,20.490128,1.0,0.021089017
Kcnh1,19.529242,1.0,0.021089017
Lncbate1,19.908005,1.0,0.021089017
Cfap46,19.606853,1.0,0.021089017
Gm12631,19.857067,1.0,0.021089017
Gm26513,19.749264,1.0,0.021089017
Syt14,19.524052,1.0,0.021089017
